ec5_uuid,created_at,uploaded_at,title,SITE,NEW_SITE,CSO,lat_LOC,long_LOC,accuracy_LOC,UTM_Northing_LOC,UTM_Easting_LOC,UTM_Zone_LOC,DATE,TIME,SAMPLER_ID,COND,TEMP,NITR,PHOS_METER,PHOS_HI,PHOS_LO,RIVER_HEIGHT,PHOTO_YN,PHOTO,COMMENTS
e95c267d-5cf6-41e6-868e-23a9b6f472f4,2025-12-08T21:17:51.000Z,2025-12-08T21:17:56.000Z,"Avon River - Alveston - Swiffen Bank 03/12/2025 SA0019","Avon River - Alveston - Swiffen Bank",,,,,,,,,03/12/2025,14:30,SA0019,657,11.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.64,0.5,No,,
048f9636-534b-4ba2-85b9-4102868dcb0c,2025-12-08T16:56:28.000Z,2025-12-08T16:56:59.000Z,"Isbourne River - Evesham - Pershore Rd Bridge 08/12/2025 I don't have an ID / can't remember it","Isbourne River - Evesham - Pershore Rd Bridge",,,,,,,,,08/12/2025,16:48,"I don't have an ID / can't remember it",333,12.8,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.29,,No,,
5b2d5f43-893d-47a0-ae25-b8caf2dce2e7,2025-12-08T16:48:12.000Z,2025-12-08T16:56:54.000Z,"Avon River - Evesham - St Andrew`s Church 08/12/2025 I don't have an ID / can't remember it","Avon River - Evesham - St Andrew`s Church",,,,,,,,,08/12/2025,16:39,"I don't have an ID / can't remember it",318,12.9,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,1,No,,
3ee57182-c9ce-4a54-8b99-db1d9441c3f6,2025-12-08T16:41:43.000Z,2025-12-08T16:41:48.000Z,"Avon River - Twyning Green - Twyning Quay 08/12/2025 SA0135","Avon River - Twyning Green - Twyning Quay",,,,,,,,,08/12/2025,16:28,SA0135,654,11.6,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.8,,No,,"Flood water"
427be5e4-ec00-4d62-9ab2-8ca711f69c2f,2025-12-08T15:06:46.000Z,2025-12-08T15:06:50.000Z,"Avon River - Tewkesbury - Abbey Mill 08/12/2025 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,08/12/2025,14:47,SA0029,687,10.5,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.49,1.7,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=427be5e4-ec00-4d62-9ab2-8ca711f69c2f_1765205467.jpg,"River in flood. Sample from side of river. Overflows spilling downstream and tides may mean it’s washingup."
6b7d557d-b832-4727-bc04-4d44645bff02,2025-12-08T13:17:33.000Z,2025-12-08T13:17:40.000Z,"Avon River - Alveston - Weir 08/12/2025 SA0015","Avon River - Alveston - Weir",,,,,,,,,08/12/2025,12:18,SA0015,609,10.9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.51,1.2,No,,"Heavy rain yesterday..river very high..."
72bdff95-fca9-4a12-a0b3-d42d7f45873a,2025-12-08T10:44:04.000Z,2025-12-08T10:44:12.000Z,"Avon River - Alveston - Swiffen Bank 08/12/2025 SA0015","Avon River - Alveston - Swiffen Bank",,,,,,,,,08/12/2025,10:31,SA0015,649,10.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.48,0.7,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=72bdff95-fca9-4a12-a0b3-d42d7f45873a_1765190604.jpg,"Rain yesterday.river has burst banks. Muddy water.moorhen nearby"
f769d034-b4f8-415a-a8a6-54dd1c880d52,2025-12-08T10:15:12.000Z,2025-12-08T10:15:18.000Z,"Carrant Brook - Tewkesbury - Mitton Path 08/12/2025 SA0133","Carrant Brook - Tewkesbury - Mitton Path",,,,,,,,,08/12/2025,10:08,SA0133,765,12,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.77,,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=f769d034-b4f8-415a-a8a6-54dd1c880d52_1765188904.jpg,
606b7a64-5304-457e-9983-edd74d1ed8b6,2025-12-07T11:54:12.000Z,2025-12-07T18:56:25.000Z,"Stowe River - Stockton - New Zealand Spinney 07/12/2025 SA0096","Stowe River - Stockton - New Zealand Spinney",,,,,,,,,07/12/2025,11:43,SA0096,828,9.2,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.11,0.4,No,,"Ph 7.84"
7c89198f-92b0-4d49-943a-3e9671d2f40c,2025-12-07T11:43:07.000Z,2025-12-07T18:56:23.000Z,"Stowe River - Stockton - New Zealand Spinney 07/12/2025 SA0096","Stowe River - Stockton - New Zealand Spinney",,,,,,,,,07/12/2025,11:35,SA0096,587,8.5,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.23,0.4,No,,"Ph 7.6"
7f90a73f-004a-4945-9a3e-a410f5d5dbc1,2025-12-07T16:58:50.000Z,2025-12-07T16:58:56.000Z,"Isbourne River - Winchcombe - B 07/12/2025 SA0116","Isbourne River - Winchcombe - B",,,,,,,,,07/12/2025,16:56,SA0116,597,12.3,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,,No,,
d0e7ca1b-9412-4ccb-b312-b344d339b7c8,2025-12-07T14:38:48.000Z,2025-12-07T14:38:56.000Z,"Isbourne River - Winchcombe - D 07/12/2025 SA0118","Isbourne River - Winchcombe - D",,,,,,,,,07/12/2025,14:12,SA0118,550,11.38,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.09,,No,,"Reading taken at mill farm, lower downstream than pottery"
30613a59-02f7-42a6-a355-a1959d8c7cd9,2025-12-07T14:37:42.000Z,2025-12-07T14:37:46.000Z,"Isbourne River - Winchcombe - C 07/12/2025 SA0119","Isbourne River - Winchcombe - C",,,,,,,,,07/12/2025,14:36,SA0119,514,12.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.13,0.7,No,,
4b5df00c-2bf3-49c3-a2b8-9b39f514ba3a,2025-12-07T12:05:07.000Z,2025-12-07T12:05:14.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 06/12/2025 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,06/12/2025,14:00,SA0009,681,10.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.42,1,No,,"in flood but still flowing. Water very discoloured."
b23f7554-0fd0-4931-9eb7-727f5fc73f32,2025-12-06T19:10:56.000Z,2025-12-06T19:12:37.000Z,"Carrant Brook - Tewkesbury - M5 Bridge 06/12/2025 SA0001","Carrant Brook - Tewkesbury - M5 Bridge",,,,,,,,,06/12/2025,16:09,SA0001,607,10.3,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,1.5,No,,
825eab2c-62e2-4568-8f62-d9e1b683105f,2025-12-06T17:54:48.000Z,2025-12-06T17:54:55.000Z,"Piddle Brook - Wyre Piddle - Bridge 06/12/2025 SA0045","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,06/12/2025,09:52,SA0045,943,8.4,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,0.32,No,,"Moderate flow. Minimal scum. Slightly silty."
24870ad8-5944-4eec-b61a-a417ab38cd21,2025-12-06T17:52:33.000Z,2025-12-06T17:54:53.000Z,"Avon River - Wyre Piddle - Smiths Meadows 06/12/2025 SA0045","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,06/12/2025,09:27,SA0045,743,8.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.33,1.11,No,,"Raining. Moderate flow. No scum. Clear.No debris."
fde960f6-b2bd-4eee-ac5f-76470a87253b,2025-12-06T11:28:56.000Z,2025-12-06T11:29:02.000Z,"Avon River - Great Comberton - Quay Ln 06/12/2025 SA0107","Avon River - Great Comberton - Quay Ln",,,,,,,,,06/12/2025,10:00,SA0107,732,9,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.38,1.9,No,,"Very heavy rain the night before"
553e5b8f-45f8-4d17-bbed-23abbf8e1ebc,2025-12-06T10:28:40.000Z,2025-12-06T10:29:02.000Z,"Swilgate River - Tewkesbury - A38 04/12/2025 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,04/12/2025,09:26,SA0001,488,19.1,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,1.5,No,,
5072ce7f-b485-4bc7-a60a-bd13babaa300,2025-12-06T10:16:09.000Z,2025-12-06T10:29:00.000Z,"Swilgate River - Tewkesbury - Tirlebrook TNR Bridge 06/12/2025 SA0001","Swilgate River - Tewkesbury - Tirlebrook TNR Bridge",,,,,,,,,06/12/2025,10:13,SA0001,763,10.6,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.55,2,No,,
86e904bd-22b4-4f30-90bc-e2bee89ad809,2025-12-06T09:50:52.000Z,2025-12-06T10:28:58.000Z,"Avon River - Tewkesbury - Black Bear Pub 06/12/2025 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,06/12/2025,09:48,SA0001,728,10.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.49,1.5,No,,
0daa4ad8-9fc8-4146-9ce9-baf731c8a561,2025-12-05T15:29:05.000Z,2025-12-05T15:29:11.000Z,"Stour River - Shipston-on-Stour - Mill Bridge 05/12/2025 SA0069","Stour River - Shipston-on-Stour - Mill Bridge",,,,,,,,,05/12/2025,15:13,SA0069,568,9.1,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,0.75,No,,"Heavy rain through week"
74d3dacf-431d-412b-a34e-34a79e802ec7,2025-12-05T09:12:31.000Z,2025-12-05T09:12:38.000Z,"Carrant Brook - Beckford - Back Ln 05/12/2025 SA0055","Carrant Brook - Beckford - Back Ln",,,,,,,,,05/12/2025,08:50,SA0055,834,8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.37,0.1,No,,"Very clear water"
bc1c5f82-f307-41ab-a8d0-61f08458b73b,2025-12-04T13:54:20.000Z,2025-12-04T13:54:30.000Z,"Stour River - Preston on Stour - Preston Ln Bridge 04/12/2025 SA0140","Stour River - Preston on Stour - Preston Ln Bridge",,,,,,,,,04/12/2025,12:00,SA0140,632,8.3,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,1.8,No,,"River running quite fast.  2 swans in field next to river and little egret."
b816c7e0-5c14-450c-930a-1647c8dc665b,2025-12-04T11:17:40.000Z,2025-12-04T11:17:56.000Z,"Avon River - Tiddington - School Ln 15/11/2025 SA0082","Avon River - Tiddington - School Ln",,,,,,,,,15/11/2025,13:16,SA0082,421,12.2,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.9,1.14,No,,
e2e51617-bf4c-45c1-bc0c-cbf1bb234566,2025-12-04T11:16:01.000Z,2025-12-04T11:17:54.000Z,"Avon River - Tiddington - Carters Ln 15/11/2025 SA0082","Avon River - Tiddington - Carters Ln",,,,,,,,,15/11/2025,13:14,SA0082,424,12.6,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.9,1.14,Yes,,
807f9f94-ecda-4fdb-a418-983815607146,2025-12-04T11:13:51.000Z,2025-12-04T11:17:53.000Z,"Avon River - Tiddington - Carters Ln 09/10/2025 SA0082","Avon River - Tiddington - Carters Ln",,,,,,,,,09/10/2025,09:12,SA0082,859,13.8,50,"Low range Hanna pocket checker (﹤2.5ppm)",,0.9,0.56,No,,
7d857595-b9c0-4ae7-975e-2402af906359,2025-12-04T11:12:20.000Z,2025-12-04T11:17:51.000Z,"Avon River - Tiddington - School Ln 09/10/2025 SA0082","Avon River - Tiddington - School Ln",,,,,,,,,09/10/2025,09:11,SA0082,862,12.8,50,"Low range Hanna pocket checker (﹤2.5ppm)",,0.72,0.56,No,,
64211fd0-6870-4553-abf3-8756759894a0,2025-12-04T11:10:37.000Z,2025-12-04T11:17:49.000Z,"Avon River - Tiddington - Carters Ln 04/12/2025 SA0082","Avon River - Tiddington - Carters Ln",,,,,,,,,04/12/2025,09:09,SA0082,758,8.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.36,0.85,No,,
3088362e-aa16-4217-ab1c-d0f0efb04a26,2025-12-04T11:08:55.000Z,2025-12-04T11:17:47.000Z,"Avon River - Tiddington - School Ln 04/12/2025 SA0082","Avon River - Tiddington - School Ln",,,,,,,,,04/12/2025,09:07,SA0082,761,8.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.49,0.85,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=3088362e-aa16-4217-ab1c-d0f0efb04a26_1764846526.jpg,
fcb0dae4-467c-4a21-84f9-a817784fd915,2025-12-03T10:53:02.000Z,2025-12-03T10:53:13.000Z,"Carrant Brook - Beckford - Crashmore Ln 03/12/2025 SA0106","Carrant Brook - Beckford - Crashmore Ln",,,,,,,,,03/12/2025,09:30,SA0106,829,6.9,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,,No,,
55011f5a-81a0-4b23-982d-9d077305e3f3,2025-12-02T16:53:14.000Z,2025-12-02T16:53:30.000Z,"Sutton Brook - Lower Brailes - High St 02/12/2025 SA0089","Sutton Brook - Lower Brailes - High St",,,,,,,,,02/12/2025,15:45,SA0089,560,9.4,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.28,0.3,No,,
6dcfdf60-890e-4c7b-a602-bce128410fd3,2025-12-02T13:13:16.000Z,2025-12-02T13:13:55.000Z,"Carrant Brook - Tewkesbury - M5 Bridge 01/12/2025 SA0001","Carrant Brook - Tewkesbury - M5 Bridge",,,,,,,,,01/12/2025,17:11,SA0001,855,10.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,0,No,,
4313c5c1-6db9-47a5-b9e6-7d1ae7750c02,2025-12-02T10:33:07.000Z,2025-12-02T10:33:13.000Z,"Avon River - Twyning Green - Twyning Quay 02/12/2025 SA0135","Avon River - Twyning Green - Twyning Quay",,,,,,,,,02/12/2025,10:21,SA0135,49,10.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.63,,No,,
cce2cb68-b2a1-4ab0-a2c2-bb46268294b4,2025-12-01T15:42:05.000Z,2025-12-01T15:42:32.000Z,"Sutton Brook - Lower Brailes - New Barn Farm 25/11/2025 SA0089","Sutton Brook - Lower Brailes - New Barn Farm",,,,,,,,,25/11/2025,14:40,SA0089,638,10.1,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.22,0.1,No,,"Last spill 14.11.25"
9c8d4a38-5b90-479f-95dc-215613e01501,2025-12-01T15:40:18.000Z,2025-12-01T15:42:30.000Z,"Sutton Brook - Lower Brailes - High St 25/11/2025 SA0089","Sutton Brook - Lower Brailes - High St",,,,,,,,,25/11/2025,14:30,SA0089,600,9.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.13,0.2,No,,"Last spill 14.11.25"
474d4b30-ceac-11f0-abfb-49e0096cb6ec,2025-12-01T11:52:57.000Z,2025-12-01T11:55:34.000Z,"Stour River - Shipston-on-Stour - Fell Mill Footbridge 30/11/2025 SA0099","Stour River - Shipston-on-Stour - Fell Mill Footbridge",,,,,,,,,30/11/2025,15:30,SA0099,660,7.5,10,"High range Hanna pocket checker (2.5ppm+)",0.49,,1.46,No,,
a27c1dc5-20cc-4c6a-9e44-c413589c857b,2025-12-01T10:28:52.000Z,2025-12-01T10:29:21.000Z,"Avon River - Bredon - Bredon Marina 01/12/2025 SA0057","Avon River - Bredon - Bredon Marina",,,,,,,,,01/12/2025,10:21,SA0057,8160,11.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,2,No,,
e412a93c-50a3-460f-bee7-873af72d5252,2025-12-01T10:08:02.000Z,2025-12-01T10:08:07.000Z,"Isbourne River - Winchcombe - C 01/12/2025 SA0119","Isbourne River - Winchcombe - C",,,,,,,,,01/12/2025,10:05,SA0119,557,11,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.14,0.5,No,,
754d332d-d277-4ace-93d6-2eef54cad4aa,2025-12-01T08:41:22.000Z,2025-12-01T08:41:29.000Z,"Isbourne River - Winchcombe - D 01/12/2025 SA0118","Isbourne River - Winchcombe - D",,,,,,,,,01/12/2025,08:12,SA0118,632,12.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.16,,No,,"Pottery bridge"
87383d55-5dd8-42eb-a692-07aeb5fb3baf,2025-11-30T13:44:20.000Z,2025-11-30T13:44:29.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 29/11/2025 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,29/11/2025,14:30,SA0009,889,10.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.63,0.3,No,,
b9e34093-364f-4555-8a24-16caa0b16a82,2025-11-30T12:38:56.000Z,2025-11-30T12:39:02.000Z,"Carrant Brook - Tewkesbury - Mitton Path 30/11/2025 SA0133","Carrant Brook - Tewkesbury - Mitton Path",,,,,,,,,30/11/2025,12:25,SA0133,940,9.3,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.54,,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=b9e34093-364f-4555-8a24-16caa0b16a82_1764506323.jpg,
0505e2da-e2f9-4e76-9d35-de10710cd210,2025-11-30T12:30:40.000Z,2025-11-30T12:31:02.000Z,"Avon River - Tewkesbury - Abbey Mill 30/11/2025 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,30/11/2025,12:03,SA0029,844,10.3,0,"Low range Hanna pocket checker (﹤2.5ppm)",,0.59,1.5,No,,"Lots of pennywort, fast flowing river. No local overflows spilling"
157c62d5-3edb-46aa-8f4e-d991b3591d3a,2025-11-30T11:50:43.000Z,2025-11-30T11:51:11.000Z,"Avon River - Luddington - Avonbank Dr 30/11/2025 SA0007","Avon River - Luddington - Avonbank Dr",,,,,,,,,30/11/2025,11:07,SA0007,879,9.8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,,No,,"Rain in recent days"
a73041cb-ea80-489b-b525-ff54fa6b1861,2025-11-30T11:48:59.000Z,2025-11-30T11:51:09.000Z,"Avon River - Luddington - Pitch 16 30/11/2025 SA0007","Avon River - Luddington - Pitch 16",,,,,,,,,30/11/2025,10:48,SA0007,863,10.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.64,,No,,"Rain in recent days"
2e3d6a86-3de8-4260-a399-49fabe9f4f20,2025-11-30T11:20:04.000Z,2025-11-30T11:20:12.000Z,"Avon River - Tewkesbury - Lower Lode Ln 30/11/2025 SA0028","Avon River - Tewkesbury - Lower Lode Ln",,,,,,,,,30/11/2025,11:17,SA0028,8210,8.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.61,2,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=2e3d6a86-3de8-4260-a399-49fabe9f4f20_1764501587.jpg,
29614734-fd4f-4157-a432-5deae24e645a,2025-11-30T10:54:40.000Z,2025-11-30T10:54:48.000Z,"Avon River - Great Comberton - Quay Ln 30/11/2025 SA0102","Avon River - Great Comberton - Quay Ln",,,,,,,,,30/11/2025,10:00,SA0102,821,7.8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.48,2.31,No,,
5613b87f-c9ba-4ba9-8183-8ee82a38a367,2025-11-29T20:13:39.000Z,2025-11-29T20:13:45.000Z,"Stour River - Cherington - Sewage Treatment Works 29/11/2025 SA0126","Stour River - Cherington - Sewage Treatment Works",,,,,,,,,29/11/2025,14:05,SA0126,703,9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,1.36,,No,,"heavy rain this morning but sunny when testing"
d4826b5d-7748-4224-b974-3c806ca4abb6,2025-11-29T16:06:10.000Z,2025-11-29T16:14:21.000Z,"Swilgate River - Tewkesbury - Tirlebrook TNR Bridge 29/11/2025 SA0001","Swilgate River - Tewkesbury - Tirlebrook TNR Bridge",,,,,,,,,29/11/2025,16:03,SA0001,114,10.3,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.54,1.5,No,,
c7cae70b-8e53-4eb6-ad67-a9c384a83c47,2025-11-29T15:44:33.000Z,2025-11-29T16:14:19.000Z,"Avon River - Tewkesbury - Black Bear Pub 29/11/2025 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,29/11/2025,15:41,SA0001,752,9.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.62,0,No,,
4d3a6ba3-b9df-444a-a16d-87c5af85594d,2025-11-29T14:49:24.000Z,2025-11-29T14:49:33.000Z,"Stowe River - Southam - Welsh Rd E 29/11/2025 SA0096","Stowe River - Southam - Welsh Rd E",,,,,,,,,29/11/2025,14:38,SA0096,901,8.2,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,0.17,No,,"Ph - 7.36"
1395d081-0d55-40cc-b314-fbaaf5f2753e,2025-11-29T14:21:51.000Z,2025-11-29T14:49:30.000Z,"Stowe River - Napton on the Hill - Lower Fields Farm 29/11/2025 SA0096","Stowe River - Napton on the Hill - Lower Fields Farm",,,,,,,,,29/11/2025,14:04,SA0096,994,8.9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.54,0.15,No,,"Ph - 7.60 after rain"
07cf990a-100e-4b81-aee4-c4db7ea6401b,2025-11-29T11:34:47.000Z,2025-11-29T11:35:25.000Z,"Piddle Brook - Wyre Piddle - Bridge 29/11/2025 SA0078","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,29/11/2025,10:45,SA0078,1400,8.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.81,0.81,No,,"Calm, slow, froth and debris"
782f5a84-59ac-462c-b116-078f621dac72,2025-11-29T11:27:58.000Z,2025-11-29T11:35:23.000Z,"Avon River - Wyre Piddle - Smiths Meadows 29/11/2025 SA0078","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,29/11/2025,10:20,SA0078,785,8.8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,0.61,No,,"Calm, clear"
d9c82674-bc16-47bf-b9d4-4f5d69208e24,2025-11-08T11:24:35.000Z,2025-11-29T11:35:20.000Z,"Piddle Brook - Wyre Piddle - Bridge 08/11/2025 SA0078","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,08/11/2025,10:45,SA0078,1760,13,5,"Low range Hanna pocket checker (﹤2.5ppm)",,1.55,0.13,No,,"Steady,very slow, clear"
642f147b-2a4a-467a-9718-9b5a024ec702,2025-11-08T11:19:08.000Z,2025-11-29T11:35:18.000Z,"Avon River - Wyre Piddle - Smiths Meadows 08/11/2025 SA0078","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,08/11/2025,10:10,SA0078,1010,13.3,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.84,0.45,No,,"Dry,sunny,mild"
ff682878-91da-4c90-ac23-cf1655b20d62,2025-11-29T09:57:14.000Z,2025-11-29T09:57:23.000Z,"Bow Brook - Peopleton - Mill Bridge 29/11/2025 SA0042","Bow Brook - Peopleton - Mill Bridge",,,,,,,,,29/11/2025,09:24,SA0042,1250,9.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,0.6,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=ff682878-91da-4c90-ac23-cf1655b20d62_1764408988.jpg,"Grey, damp, steady flow, water looks clear"
e1926df1-dbd8-46e8-86f8-fa542978afdd,2025-11-29T09:37:13.000Z,2025-11-29T09:37:19.000Z,"Swilgate River - Tewkesbury - A38 27/11/2025 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,27/11/2025,09:35,SA0001,524,9.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.77,1,No,,
f8cbaea3-d7ac-4a18-a625-73364a01a5ee,2025-11-23T10:14:34.000Z,2025-12-13T16:29:41.000Z,"Stowe River - Napton on the Hill - Sewage Works Footbridge 23/11/2025 SA0096","Stowe River - Napton on the Hill - Sewage Works Footbridge",,,,,,,,,23/11/2025,10:01,SA0096,806,7.6,1,"Low range Hanna pocket checker (﹤2.5ppm)",,0.4,0.1,No,,"Ph - 7.7"
0897630e-af1a-4bf2-82e8-a30c94222ec6,2025-11-16T10:09:28.000Z,2025-12-13T16:30:26.000Z,"Stowe River - Napton on the Hill - Sewage Works Footbridge 16/11/2025 SA0096","Stowe River - Napton on the Hill - Sewage Works Footbridge",,,,,,,,,16/11/2025,09:55,SA0096,719,11.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.29,0.1,No,,"Fast flowing after v heavy rain 2 days prior. Ph - 7.7"
4298e80a-3384-4782-bd17-ab5c0d4c26ec,2025-11-23T11:05:52.000Z,2025-11-29T07:54:52.000Z,"Stowe River - Southam - Welsh Rd E 23/11/2025 SA0096","Stowe River - Southam - Welsh Rd E",,,,,,,,,23/11/2025,10:54,SA0096,807,7.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,0.29,No,,"Ph - 7.37"
3d930440-3121-4e87-a799-c3e5173388af,2025-11-23T10:38:52.000Z,2025-11-29T07:54:50.000Z,"Stowe River - Napton on the Hill - Lower Fields Farm 23/11/2025 SA0096","Stowe River - Napton on the Hill - Lower Fields Farm",,,,,,,,,23/11/2025,10:30,SA0096,881,7.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.51,0.37,No,,"Ph - 7.41"
295535c2-8208-40d2-a377-8fb2ed1da880,2025-11-16T11:21:34.000Z,2025-11-29T07:54:48.000Z,"Stowe River - Southam - Welsh Rd E 16/11/2025 SA0096","Stowe River - Southam - Welsh Rd E",,,,,,,,,16/11/2025,11:10,SA0096,849,10,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.26,0.22,No,,"Fast flying after rain. Ph - 7.65.Both Napton sewage works and Stockton swo have overflowed in recent days"
84ddbc00-3335-4703-9743-2c520fb6a81a,2025-11-16T10:53:40.000Z,2025-11-29T07:54:46.000Z,"Stowe River - Napton on the Hill - Lower Fields Farm 16/11/2025 SA0096","Stowe River - Napton on the Hill - Lower Fields Farm",,,,,,,,,16/11/2025,10:46,SA0096,877,9.9,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.39,0.19,No,,"Ph - 7.7"
3d85fe4b-5152-4b70-8981-e9fd07637f8a,2025-11-28T15:57:25.000Z,2025-11-28T15:57:38.000Z,"Avon River - Tiddington - Carters Ln 21/09/2025 SA0082","Avon River - Tiddington - Carters Ln",,,,,,,,,21/09/2025,08:56,SA0082,862,18.4,50,"Low range Hanna pocket checker (﹤2.5ppm)",,0.53,0.58,No,,
38754825-0949-4082-add2-b45e6133c70d,2025-11-28T15:55:47.000Z,2025-11-28T15:57:36.000Z,"Avon River - Tiddington - School Ln 21/09/2025 SA0082","Avon River - Tiddington - School Ln",,,,,,,,,21/09/2025,08:54,SA0082,881,18.1,50,"Low range Hanna pocket checker (﹤2.5ppm)",,0.71,0.58,No,,
223fa14a-3f74-48f4-a6fb-78ad2659bf46,2025-11-28T15:49:07.000Z,2025-11-28T15:52:38.000Z,"Avon River - Tiddington - School Ln 14/09/2025 SA0082","Avon River - Tiddington - School Ln",,,,,,,,,14/09/2025,09:47,SA0082,961,18.3,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.86,0.58,No,,
a7c9c74d-b21b-4fdb-aa91-9c83fd742815,2025-11-28T15:51:17.000Z,2025-11-28T15:52:37.000Z,"Avon River - Tiddington - Carters Ln 14/09/2025 SA0082","Avon River - Tiddington - Carters Ln",,,,,,,,,14/09/2025,09:49,SA0082,968,18.2,20,"Low range Hanna pocket checker (﹤2.5ppm)",,0.66,0.58,No,,
c86cf1f1-243c-43e6-8834-a332a28695cf,2025-11-28T15:46:25.000Z,2025-11-28T15:46:46.000Z,"Avon River - Tiddington - School Ln 07/09/2025 SA0082","Avon River - Tiddington - School Ln",,,,,,,,,07/09/2025,09:45,SA0082,744,18.2,10,"High range Hanna pocket checker (2.5ppm+)",10,,0.57,No,,
